svr_id,svr_asset_id,svr_sn,svr_device_name,svr_device_type_tencent,svr_device_type,svr_type,svr_current_status,svr_idc_name,svr_idc_id,svr_vm_index,svr_rack_name,svr_succeed_asset_id,svr_pos_id,svr_device_height,svr_logic_area,svr_device_descript,svr_lan_ip,svr_wan_ip,svr_wan_eip,svr_raid_type,svr_os_name,svr_agent_version,svr_producer,svr_bussiness,svr_bussiness_id,svr_first_use_time,svr_update_time,svr_insert_time,svr_kernel_version,svr_maintainer,is_double_bonding,svr_mon_proc,svr_mon_port,svr_netif_info,appid,zhiyun_ext_string1,zhiyun_ext_string2,zhiyun_ext_int1,zhiyun_ext_int2,svr_os_type,region_name,zone_name,is_user_define_model,svr_belonging_products
172,TYSV190302R0_VM012,b459e56d-7d7b-4804-80b3-1fa04f33d4c6,underlay 母机,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302R0,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2019-05-16 23:00:19,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
173,TYSV190302R0_VM013,8afb1230-eb76-4bc6-9107-c97c6c37c683,underlay 母机,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302R0,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2019-05-16 23:00:19,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
174,TYSV190302FF_VM013,904da08d-a618-4993-96e9-fbc92debbd4a,underlay 母机,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302FF,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2019-05-17 17:38:25,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
175,TYSV190302FF_VM014,e06ec6c6-a73a-42b4-94bf-601f8fe207dc,underlay 母机,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302FF,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2019-05-18 22:36:09,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
176,TYSV190302F7_VM006,16811de4-45ae-402d-9474-70b4eeef7f5f,underlay 母机,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302F7,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2019-05-20 11:14:26,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
177,TYSV19030351,2102312LEQ10K3000240,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C15,TYSV19030351,13,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.29,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  ba:02:ed:08:4d:02|bond1 10.1.0.29 f4:1d:6b:07:6a:59|eth0  f4:1d:6b:07:6a:59|eth1  f4:1d:6b:07:6a:59|gre0  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66476  fe:54:00:17:92:f0|vbr66676  fe:54:00:5e:fd:4c|vbr67264  fe:54:00:29:a1:cf|veth_1792F0b5  fe:54:00:17:92:f0|veth_235CA9f8  fe:54:00:23:5c:a9|veth_29A1CF61  fe:54:00:29:a1:cf|veth_33749Cf3  fe:54:00:33:74:9c|veth_4C27E709  fe:54:00:4c:27:e7|veth_542B9Fd6  fe:54:00:54:2b:9f|veth_5EFD4C54  fe:54:00:5e:fd:4c|veth_AB974Eb8  fe:54:00:ab:97:4e|veth_B65F44ef  fe:54:00:b6:5f:44|veth_F8219Bd8  fe:54:00:f8:21:9b|veth_F99556f6  fe:54:00:f9:95:56,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
178,TYSV19030352,2102312LEQ10K3000239,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C15,TYSV19030352,12,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.27,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  ca:f7:00:eb:14:e0|bond1 10.1.0.27 f4:1d:6b:07:6a:c2|eth0  f4:1d:6b:07:6a:c2|eth1  f4:1d:6b:07:6a:c2|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:14:e2:02|veth_14E20246  fe:54:00:14:e2:02|veth_1B082F32  fe:54:00:1b:08:2f|veth_24654Bdd  fe:54:00:24:65:4b|veth_3DFB5931  fe:54:00:3d:fb:59|veth_456A472f  fe:54:00:45:6a:47|veth_52A6A838  fe:54:00:52:a6:a8|veth_6EDBCFb6  fe:54:00:6e:db:cf|veth_8AA4E7cd  fe:54:00:8a:a4:e7|veth_999094dc  fe:54:00:99:90:94|veth_B8877A4c  fe:54:00:b8:87:7a|veth_DDED4068  fe:54:00:dd:ed:40|veth_E857741b  fe:54:00:e8:57:74|veth_ED31521e  fe:54:00:ed:31:52|veth_EE3F6Fc0  fe:54:00:ee:3f:6f|veth_FB27ECc1  fe:54:00:fb:27:ec,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
179,TYSV19030353,2102312LEQ10K3000238,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C15,TYSV19030353,11,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.25,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  e6:f1:6d:2a:6a:fb|bond1 10.1.0.25 f4:1d:6b:f8:81:e6|eth0  f4:1d:6b:f8:81:e6|eth1  f4:1d:6b:f8:81:e6|gre0  fe:ff:ff:ff:ff:ff|gre65627  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr65627  fe:54:00:29:c7:40|vbr66476  fe:54:00:97:81:0c|vbr67264  fe:54:00:15:b4:f1|veni_vFspOAaz  fe:90:6f:c9:b4:5f|veni_vFspRIO4  fe:90:6f:d5:1e:f8|veth_15B4F151  fe:54:00:15:b4:f1|veth_29C74047  fe:54:00:29:c7:40|veth_6241651b  fe:54:00:62:41:65|veth_97810C65  fe:54:00:97:81:0c|veth_DDDDF292  fe:54:00:dd:dd:f2,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
180,TYSV19030350,2102312LEQ10K3000084,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C15,TYSV19030350,10,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.23,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  52:42:c4:62:43:60|bond1 10.1.0.23 fc:bc:d1:b6:74:71|eth0  fc:bc:d1:b6:74:71|eth1  fc:bc:d1:b6:74:71|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:2e:16:38|veth_2E1638e0  fe:54:00:2e:16:38|veth_35543A06  fe:54:00:35:54:3a|veth_3A28BBb0  fe:54:00:3a:28:bb|veth_4BA4CAf9  fe:54:00:4b:a4:ca|veth_8E1C261a  fe:54:00:8e:1c:26|veth_AD049802  fe:54:00:ad:04:98|veth_BBFD2B75  fe:54:00:bb:fd:2b|veth_FAABBC1d  fe:54:00:fa:ab:bc,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
181,TYSV1903034X,2102312LTA10K3000019,TKO-VPC母机,NULL,CG1-10G,0,2,DC-TKO,1002,20,0101-C15,TYSV1903034X,9,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.0.21,NULL,NULL,RAID5,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  3e:b5:32:e3:a6:a9|bond1 10.1.0.21 fc:bc:d1:b6:77:0a|eth0  fc:bc:d1:b6:77:0a|eth1  fc:bc:d1:b6:77:0a|gre0  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
182,TYSV19030368,2102312HSA10K3000001,jja_CBS-zk-1,NULL,SH1-10G,0,2,DC-TKO,1002,0,0101-C15,TYSV19030368,8,2U,ServerFarm bonding区1,SH1-10G(4110*2/16G*4/480G*1/NVMeSSD-1.8T*4/10GE*2),10.1.0.19,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  fc:bc:d1:bd:e5:99|eth0  fc:bc:d1:bd:e5:99|eth1  fc:bc:d1:bd:e5:99|lo  00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,4
183,TYSV1903037W,2102312LTB10K3000004,jja_CBS存储-2,NULL,Y0-SH01-10G,0,2,DC-TKO,1002,0,0101-C15,TYSV1903037W,7,2U,ServerFarm bonding区1,Y0-SH01-10G(6133*2/16G*8/480G*1/NVMeSSD-4T*10/10GE*2),10.1.0.17,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  44:82:e5:16:33:53|eth0  44:82:e5:16:33:53|eth1  44:82:e5:16:33:53|lo  00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,4
184,TYSV1903034P,2102312LTB10K3000001,将军澳CBS存储-1,NULL,Y0-SH01-10G,0,2,DC-TKO,1002,0,0101-C19,TYSV1903034P,6,2U,ServerFarm bonding区1,Y0-SH01-10G(6133*2/16G*8/480G*1/NVMeSSD-4T*10/10GE*2),10.1.0.172,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  28:41:c6:9a:07:c0|eth0  28:41:c6:9a:07:c0|eth1  28:41:c6:9a:07:c0|eth2  28:41:c6:9a:07:c2|eth3  28:41:c6:9a:07:c3|lo  00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,4
185,TYSV1903039P,2102311XBJN0K4000008,jja_基础支撑-2,NULL,CG1-10G-12X960,0,2,DC-TKO,1002,0,0101-C15,TYSV1903039P,4,2U,ServerFarm bonding区1,CG1-10G-12X960(6133*2/16G*16/960G*12/10GE*2),10.1.0.11,NULL,NULL,NULL,NULL,NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  9c:74:1a:1e:20:d4|eth0  9c:74:1a:1e:20:d4|eth1  9c:74:1a:1e:20:d4|lo  00:00:00:00:00:00|tunl0  0a:01:00:0b|tunl1  0a:01:00:0b|tunl2  0a:01:00:0b|tunl3  0a:01:00:0b|tunl4  0a:01:00:0b|tunl5  0a:01:00:0b,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
186,TYSV19030399,2102311XBJN0K4000003,jja_基础支撑-1,NULL,CG1-10G-12X960,0,2,DC-TKO,1002,0,0101-C15,TYSV19030399,3,2U,ServerFarm bonding区1,CG1-10G-12X960(6133*2/16G*16/960G*12/10GE*2),10.1.0.9,NULL,NULL,NULL,NULL,NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  9c:74:1a:1e:23:e4|eth0  9c:74:1a:1e:23:e4|eth1  9c:74:1a:1e:23:e4|lo  00:00:00:00:00:00|tunl0  0a:01:00:09|tunl1  0a:01:00:09|tunl2  0a:01:00:09|tunl3  0a:01:00:09|tunl4  0a:01:00:09|tunl5  0a:01:00:09|tunl6  0a:01:00:09|tunl7  0a:01:00:09,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
187,TYSV1903034F,2102312LTA10K3000105,l4_tko,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D20,TYSV1903034F,4,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.128.7,NULL,NULL,2RAID1+4RAID10,TencentOS Server 2.2 (TK2-0052),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,eth0  44:82:e5:00:c3:f9|eth1 10.1.128.7 44:82:e5:00:c3:fa|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
188,TYSV1903034T,2102312LTA10K3000036,TCS_node,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-C15,TYSV1903034T,1,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.0.5,NULL,NULL,RAID5,TencentOS Server 2.4 (TK3-0016),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1 10.1.0.5 f4:1d:6b:2b:04:d5|eth0  f4:1d:6b:2b:04:d5|eth1  f4:1d:6b:2b:04:d5|flannel.ipip 192.168.7.0 0a:01:00:05|lo 127.0.0.1 00:00:00:00:00:00|tunl0  00:00:00:00|tunl1 127.0.1.1 0a:01:00:05|tunl2 127.0.1.2 0a:01:00:05|tunl3 127.0.1.3 0a:01:00:05|tunl4 127.0.1.4 0a:01:00:05|tunl5 127.0.1.5 0a:01:00:05|tunl6 127.0.1.6 0a:01:00:05|tunl7 127.0.1.7 0a:01:00:05|tunl8 127.0.1.8 0a:01:00:05|v-h0440427be  06:71:7a:11:76:a4|v-h05dd89943  6a:15:1e:63:40:b3|v-h0ac48cdda  62:3d:07:73:ae:4a|v-h0bc4e737a  da:d4:57:4b:f8:04|v-h0ef8ccedd  9a:b1:09:e6:52:b3|v-h11e009cb9  ba:e9:54:5f:c9:36|v-h14c605848  52:da:39:a7:ac:16|v-h14e5f2cea  5e:6c:27:ae:22:70|v-h15fbf2777  e2:ae:1b:a0:e1:b1|v-h16abf8595  1a:e5:86:93:c2:89|v-h1ae42e870  f6:a1:c2:82:c0:c2|v-h1dd9c463f  92:ed:13:93:39:18|v-h1ff740a4d  62:9f:3f:5a:e0:1c|v-h21fe4cc1b  7a:0d:7d:16:b5:62|v-h225b31ab1  a2:66:0d:fc:8f:8e|v-h2f313f424  76:ca:61:ca:4e:8d|v-h322801082  be:f1:65:f9:ab:25|v-h333bf3050  fa:8c:94:2c:61:7d|v-h35bad81ce  96:33:d2:59:9b:80|v-h37f1d95e8  46:28:6b:b,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
190,TYSV19030384,2102312LEQ10K3000172,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C16,TYSV19030384,13,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.43,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  52:d2:15:4c:6e:b7|bond1 10.1.0.43 fc:bc:d1:b6:73:d0|eth0  fc:bc:d1:b6:73:d0|eth1  fc:bc:d1:b6:73:d0|gre0  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66476  fe:54:00:c5:01:b4|vbr67264  fe:54:00:37:48:d2|veth_3748D24f  fe:54:00:37:48:d2|veth_37C0BE19  fe:54:00:37:c0:be|veth_44D2DE28  fe:54:00:44:d2:de|veth_457215cc  fe:54:00:45:72:15|veth_64A8014c  fe:54:00:64:a8:01|veth_64F76C2e  fe:54:00:64:f7:6c|veth_97328D37  fe:54:00:97:32:8d|veth_C41DAD71  fe:54:00:c4:1d:ad|veth_C501B4c4  fe:54:00:c5:01:b4|veth_CEAB6E34  fe:54:00:ce:ab:6e|veth_E427A3ac  fe:54:00:e4:27:a3|veth_E99ACFeb  fe:54:00:e9:9a:cf|veth_EAD4047b  fe:54:00:ea:d4:04,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
191,TYSV19030385,2102312LEQ10K3000171,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C16,TYSV19030385,12,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.42,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  e6:f3:0b:36:eb:78|bond1 10.1.0.42 fc:bc:d1:b6:73:b4|eth0  fc:bc:d1:b6:73:b4|eth1  fc:bc:d1:b6:73:b4|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:04:a3:2c|veth_04A32C74  fe:54:00:04:a3:2c|veth_0EBC3162  fe:54:00:0e:bc:31|veth_15814E3f  fe:54:00:15:81:4e|veth_330B0C7f  fe:54:00:33:0b:0c|veth_378BEE44  fe:54:00:37:8b:ee|veth_3E4AE229  fe:54:00:3e:4a:e2|veth_488AB266  fe:54:00:48:8a:b2|veth_5BA2650a  fe:54:00:5b:a2:65|veth_AEF0CE1a  fe:54:00:ae:f0:ce|veth_B417FD76  fe:54:00:b4:17:fd|veth_D84B0A1a  fe:54:00:d8:4b:0a|veth_DB203D58  fe:54:00:db:20:3d|veth_E2854B38  fe:54:00:e2:85:4b|veth_EE5E1F76  fe:54:00:ee:5e:1f,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
192,TYSV19030354,2102312LEQ10K3000241,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C16,TYSV19030354,11,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.41,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  66:ed:0c:c6:76:a6|bond1 10.1.0.41 f4:1d:6b:f8:82:1e|eth0  f4:1d:6b:f8:82:1e|eth1  f4:1d:6b:f8:82:1e|gre0  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66476  fe:54:00:29:e1:3d|vbr66676  fe:54:00:a5:cf:08|vbr67264  fe:54:00:27:93:04|veni_vFsp0jco  fe:90:6f:12:e1:1c|veth_27930445  fe:54:00:27:93:04|veth_29E13D2c  fe:54:00:29:e1:3d|veth_2A30F41e  fe:54:00:2a:30:f4|veth_4E1B48de  fe:54:00:4e:1b:48|veth_6E9E86f8  fe:54:00:6e:9e:86|veth_7DFEC8b1  fe:54:00:7d:fe:c8|veth_83DFCEab  fe:54:00:83:df:ce|veth_97BCDB1a  fe:54:00:97:bc:db|veth_A5CF08d6  fe:54:00:a5:cf:08|veth_B91E4A47  fe:54:00:b9:1e:4a|veth_DE95DB4c  fe:54:00:de:95:db,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
193,TYSV19030388,2102312LEQ10K3000173,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C16,TYSV19030388,10,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.0.40,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  ce:13:4e:7c:d8:8f|bond1 10.1.0.40 fc:bc:d1:b6:73:bb|eth0  fc:bc:d1:b6:73:bb|eth1  fc:bc:d1:b6:73:bb|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:06:39:67|veni_vFsq1MrI  fe:90:6f:f9:b3:4e|veth_0639672a  fe:54:00:06:39:67|veth_4A0B7D05  fe:54:00:4a:0b:7d|veth_5B33E370  fe:54:00:5b:33:e3|veth_62109952  fe:54:00:62:10:99|veth_8C290879  fe:54:00:8c:29:08|veth_9736DC6a  fe:54:00:97:36:dc|veth_9FC51B05  fe:54:00:9f:c5:1b|veth_DF3F054b  fe:54:00:df:3f:05|veth_E25AB50c  fe:54:00:e2:5a:b5|veth_E2E8943e  fe:54:00:e2:e8:94|veth_E5298593  fe:54:00:e5:29:85,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
194,TYSV19030397,2102312LTA10K3000022,TKO-Underlay母机,NULL,CG1-10G,0,2,DC-TKO,1002,20,0101-C16,TYSV19030397,9,2U,ServerFarm bonding区1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.0.39,NULL,NULL,RAID5,Tencent tlinux release 2.2 (Final3),NULL,HW,NULL,306,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond0  96:4a:e1:60:ce:28|bond1  f4:1d:6b:2b:04:49|br1  f4:1d:6b:2b:04:49|eth0  f4:1d:6b:2b:04:49|eth1  f4:1d:6b:2b:04:49|lo  00:00:00:00:00:00|veth_0E817A20  fe:54:00:0e:81:7a|veth_521114e8  fe:54:00:52:11:14|veth_7260CAe3  fe:54:00:72:60:ca|veth_A4270270  fe:54:00:a4:27:02|veth_FD7E3E84  fe:54:00:fd:7e:3e,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
195,TYSV19030346,2102312HSA10K3000011,jja_CBS-zk-2,NULL,SH1-10G,0,2,DC-TKO,1002,0,0101-C16,TYSV19030346,8,2U,ServerFarm bonding区1,SH1-10G(4110*2/16G*4/480G*1/NVMeSSD-1.8T*4/10GE*2),10.1.0.38,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  fc:bc:d1:bd:e5:5a|eth0  fc:bc:d1:bd:e5:5a|eth1  fc:bc:d1:bd:e5:5a|lo  00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,4
196,TYSV1903035Y,2102312LTB10K3000003,jja_CBS存储-4,NULL,Y0-SH01-10G,0,2,DC-TKO,1002,0,0101-C20,TYSV1903035Y,6,2U,ServerFarm bonding区1,Y0-SH01-10G(6133*2/16G*8/480G*1/NVMeSSD-4T*10/10GE*2),10.1.0.173,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  44:82:e5:16:34:33|eth0  44:82:e5:16:34:33|eth1  44:82:e5:16:34:33|eth2  44:82:e5:16:34:35|eth3  44:82:e5:16:34:36|lo  00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,4
197,TYSV1903036X,2102312LTB10K3000005,jja_CBS存储-3,NULL,Y0-SH01-10G,0,2,DC-TKO,1002,0,0101-C16,TYSV1903036X,6,2U,ServerFarm bonding区1,Y0-SH01-10G(6133*2/16G*8/480G*1/NVMeSSD-4T*10/10GE*2),10.1.0.36,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  44:82:e5:16:34:25|eth0  44:82:e5:16:34:25|eth1  44:82:e5:16:34:25|lo  00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,4
198,TYSV1903038G,2102311XBJN0K4000010,jja_基础支撑-6,NULL,CG1-10G-12X960,0,2,DC-TKO,1002,0,0101-C16,TYSV1903038G,4,2U,ServerFarm bonding区1,CG1-10G-12X960(6133*2/16G*16/960G*12/10GE*2),10.1.0.34,NULL,NULL,NULL,NULL,NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  9c:74:1a:1e:23:a5|eth0  9c:74:1a:1e:23:a5|eth1  9c:74:1a:1e:23:a5|lo  00:00:00:00:00:00|tunl0  0a:01:00:22|tunl1  0a:01:00:22|tunl2  0a:01:00:22|tunl3  0a:01:00:22|tunl4  0a:01:00:22,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
199,TYSV1903035R,2102311XBJN0K4000012,jja_基础支撑-3,NULL,CG1-10G-12X960,0,2,DC-TKO,1002,0,0101-C16,TYSV1903035R,3,2U,ServerFarm bonding区1,CG1-10G-12X960(6133*2/16G*16/960G*12/10GE*2),10.1.0.33,NULL,NULL,NULL,NULL,NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,bond1  9c:74:1a:1e:24:46|eth0  9c:74:1a:1e:24:46|eth1  9c:74:1a:1e:24:46|lo  00:00:00:00:00:00|tunl0  0a:01:00:21|tunl1  0a:01:00:21|tunl2  0a:01:00:21|tunl3  0a:01:00:21|tunl4  0a:01:00:21|tunl5  0a:01:00:21,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,0
200,TYSV19030341,2102312LTA10K3000124,TKO-L4,NULL,CG1-10G,0,2,DC-TKO,1002,0,0101-D21,TYSV19030341,4,2U,ServerFarm TGW1,CG1-10G(6133*2/16G*16/480G*6/10GE*2),10.1.128.8,NULL,NULL,2RAID1+4RAID10,TencentOS Server 2.2 (TK2-0052),NULL,HW,NULL,0,NULL,NULL,2019-05-25 10:15:28,NULL,NULL,0,NULL,NULL,eth0  44:82:e5:16:35:ad|eth1 10.1.128.8 44:82:e5:16:35:ae|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,3
